version,country,user_pseudo_id,event_name,event_date,event_timestamp
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ad_gem,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_click,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ad_gem,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_click,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
