version,country,user_pseudo_id,event_name,event_timestamp,preceding_event_name1,preceding_event_name2,preceding_event_name3
8.0.232,Spain,bf9941a03e6c14ef33193c556a23e19b,app_remove,1.63572E+15,user_engagement,firebase_campaign,screen_view
6.16.203,India,c16419b6c2bc87ac5cbbb8c7f0afc3ac,app_remove,1.63579E+15,user_engagement,level_status,gem
8.0.232,Bangladesh,c71a1e12ee88f46180ba84a7e2e17256,app_remove,1.63579E+15,screen_view,user_engagement,level_status
8.0.232,Venezuela,d078cf374cf52d077f6d9c35d909da4f,app_remove,1.63578E+15,user_engagement,level_status,game_start
8.0.232,Brazil,d1f97623308257a7e0c6c5676c758934,app_remove,1.63572E+15,user_engagement,game_start,load_scene
8.0.232,Brazil,da34448a6fe6b184236f99d092045734,app_remove,1.63571E+15,user_engagement,user_engagement,level_status
8.0.232,India,dc9a5dc98a9fc4f97f90d1b78a96af13,app_remove,1.63574E+15,user_engagement,level_status,gem
8.0.232,India,dd876f566f2d07e06a7342a22d139827,app_remove,1.63573E+15,user_engagement,level_status,load_scene
8.0.232,Malaysia,e1d0e7f4938c3911d9d54488a9b47869,app_remove,1.63575E+15,user_engagement,level_status,load_scene
8.0.232,Germany,e208a766d1cf1cfaa4b59684bc99b3e4,app_remove,1.63576E+15,user_engagement,level_status,game_start
8.0.232,Indonesia,e87a30fe4ee4a2efa3d575d70c470ca9,app_remove,1.63578E+15,user_engagement,screen_view,ad_impression
8.0.232,Ukraine,e90c2b927aa1d14a524615fbc9803a74,app_remove,1.63579E+15,user_engagement,user_engagement,screen_view
8.0.232,Brazil,e9c8fc3811351d1324c07609539555d0,app_remove,1.63571E+15,first_open1,load_scene,load_scene
8.0.232,Thailand,eb29d1c5cc59086822c3ce740a92e330,app_remove,1.63576E+15,firebase_campaign,screen_view,session_start
8.0.232,Cambodia,ebc2328b3e406bd7d4c05281dca910c2,app_remove,1.63576E+15,user_engagement,ui_panel,ui_panel
8.0.232,Mexico,ed999328f2cd49721ff4a06c083cd4c0,app_remove,1.63571E+15,user_engagement,level_status,game_start
8.0.232,Indonesia,f4e74a4367e8d0b182a6c4c29d1bf612,app_remove,1.63572E+15,load_scene,load_scene,level_status
8.0.232,Egypt,f96df0fc5ba8f9058f2524e44c24d94a,app_remove,1.63578E+15,user_engagement,load_scene,level_status
8.0.232,Philippines,fcff292a806799e8b03dc09bc14d6987,app_remove,1.63575E+15,level_status,load_scene,ui_panel
8.0.232,United States,ffd29d422c7d4bbd6789bbde7e5acf31,app_remove,1.63571E+15,user_engagement,user_engagement,ui_panel
